Customer ID,InvoiceDate,Recency,Lifespan,Frequency,Monetary,TotalItems,AvgBasketSize,AvgSpendPerInvoice,R_Score,F_Score,M_Score,RFM_Score,Segment
14262.0,2011-12-01 14:17:00,8,232,8,2618.23,1645,205.625,327.27875,5,5,5,555,Champion
14264.0,2011-07-08 10:20:00,155,90,2,333.97,70,35.0,166.985,2,3,2,232,Others
14265.0,2011-08-22 13:32:00,109,39,2,530.18,330,165.0,265.09,2,3,3,233,Others
14267.0,2011-06-30 10:09:00,163,97,3,1516.24,530,176.66666666666666,505.41333333333336,2,3,4,234,Others
14270.0,2011-01-12 09:33:00,332,0,1,492.65000000000003,197,197.0,492.65000000000003,1,1,3,113,At Risk
14271.0,2011-04-28 12:47:00,226,0,1,112.32,88,88.0,112.32,1,1,1,111,At Risk
14272.0,2011-09-27 10:08:00,74,180,2,437.96,599,299.5,218.98,2,3,2,232,Others
14273.0,2011-10-19 13:20:00,51,190,4,559.97,264,66.0,139.9925,3,4,3,343,Others
14276.0,2011-09-02 09:45:00,99,191,3,1119.74,744,248.0,373.24666666666667,2,3,4,234,Others
14277.0,2011-11-24 15:01:00,15,197,3,4216.2,1984,661.3333333333334,1405.3999999999999,4,3,5,435,Big Spender
14280.0,2011-05-27 10:37:00,197,0,1,134.04,52,52.0,134.04,1,1,1,111,At Risk
14282.0,2011-12-06 17:04:00,3,364,15,3729.34,2668,177.86666666666667,248.62266666666667,5,5,5,555,Champion
14284.0,2011-11-09 08:11:00,31,55,2,595.25,161,80.5,297.625,4,3,3,433,Others
14285.0,2011-11-18 14:50:00,21,155,4,1910.01,541,135.25,477.5025,4,4,4,444,Loyal
14286.0,2011-11-16 10:34:00,24,219,3,4628.75,4338,1446.0,1542.9166666666667,4,3,5,435,Big Spender
14287.0,2011-12-01 13:25:00,8,190,3,176.63,261,87.0,58.876666666666665,5,3,1,531,New Customer
14288.0,2011-05-10 13:22:00,213,0,1,426.6,188,188.0,426.6,1,1,2,112,At Risk
14289.0,2011-12-01 11:44:00,9,280,6,911.26,292,48.666666666666664,151.87666666666667,5,5,3,553,Loyal
14290.0,2011-11-28 14:02:00,11,350,5,2314.65,915,183.0,462.93,5,4,5,545,Loyal
14291.0,2011-12-08 10:26:00,2,273,11,3883.25,2749,249.9090909090909,353.02272727272725,5,5,5,555,Champion
14292.0,2011-12-02 11:50:00,8,275,9,4871.93,1663,184.77777777777777,541.3255555555556,5,5,5,555,Champion
14293.0,2011-12-06 15:17:00,3,365,4,1046.56,709,177.25,261.64,5,4,4,544,Loyal
14295.0,2011-10-30 15:50:00,40,0,1,166.20000000000002,84,84.0,166.20000000000002,3,1,1,311,Others
14297.0,2011-11-22 09:06:00,18,257,4,1305.33,865,216.25,326.3325,4,4,4,444,Loyal
14298.0,2011-12-01 13:12:00,8,352,44,51527.3,58343,1325.9772727272727,1171.075,5,5,5,555,Champion
14299.0,2011-12-01 16:05:00,8,357,9,3965.62,2149,238.77777777777777,440.6244444444444,5,5,5,555,Champion
14300.0,2011-11-21 08:57:00,19,0,1,43.2,32,32.0,43.2,4,1,1,411,Others
14301.0,2011-08-14 15:33:00,117,0,1,640.14,606,606.0,640.14,2,1,3,213,At Risk
14304.0,2011-05-01 11:50:00,223,0,1,383.45,139,139.0,383.45,1,1,2,112,At Risk
14305.0,2011-09-29 15:29:00,71,64,3,1858.96,1089,363.0,619.6533333333333,3,3,4,334,Others
14306.0,2011-10-19 13:23:00,51,34,2,2093.32,1075,537.5,1046.66,3,3,5,335,Others
14307.0,2011-09-12 09:38:00,89,284,6,2995.72,2058,343.0,499.28666666666663,2,5,5,255,Others
14309.0,2011-12-01 13:33:00,8,350,9,2352.53,1633,181.44444444444446,261.39222222222224,5,5,5,555,Champion
14311.0,2011-04-11 10:14:00,243,0,1,310.26,146,146.0,310.26,1,1,2,112,At Risk
14312.0,2011-10-24 09:46:00,47,290,6,1611.59,1012,168.66666666666666,268.5983333333333,3,5,4,354,Others
14314.0,2011-08-25 10:39:00,107,0,1,120.0,296,296.0,120.0,2,1,1,211,At Risk
14315.0,2011-10-26 12:06:00,45,221,6,2481.13,1021,170.16666666666666,413.5216666666667,3,5,5,355,Others
14317.0,2011-10-06 10:44:00,65,0,1,508.58000000000004,255,255.0,508.58000000000004,3,1,3,313,Others
14320.0,2011-05-17 09:24:00,207,126,2,477.79,325,162.5,238.895,1,3,2,132,Others
14321.0,2011-11-29 09:47:00,11,322,5,1530.75,2406,481.2,306.15,5,4,4,544,Loyal
14323.0,2011-08-17 11:37:00,115,123,2,605.0600000000001,350,175.0,302.53000000000003,2,3,3,233,Others
14326.0,2011-04-11 15:04:00,242,0,1,183.85,103,103.0,183.85,1,1,1,111,At Risk
14327.0,2011-06-29 13:58:00,163,0,1,311.65,139,139.0,311.65,2,1,2,212,At Risk
14329.0,2011-11-22 15:50:00,17,312,7,5014.84,3095,442.14285714285717,716.4057142857143,4,5,5,455,Loyal
14331.0,2011-08-07 13:17:00,124,10,2,462.65999999999997,252,126.0,231.32999999999998,2,3,2,232,Others
14332.0,2011-11-17 11:54:00,23,125,3,866.31,481,160.33333333333334,288.77,4,3,3,433,Others
14333.0,2011-10-03 10:38:00,68,0,1,415.2,58,58.0,415.2,3,1,2,312,Others
14334.0,2011-11-23 10:01:00,17,341,8,2552.21,1731,216.375,319.02625,4,5,5,455,Loyal
14335.0,2011-11-23 13:41:00,16,80,2,468.26,379,189.5,234.13,4,3,2,432,Others
14336.0,2011-11-23 11:40:00,17,259,4,1614.91,1759,439.75,403.7275,4,4,4,444,Loyal
14338.0,2011-07-01 14:08:00,161,35,2,588.22,335,167.5,294.11,2,3,3,233,Others
14339.0,2011-04-11 11:06:00,243,0,1,309.52,168,168.0,309.52,1,1,2,112,At Risk
14340.0,2011-05-05 09:44:00,219,0,1,134.7,58,58.0,134.7,1,1,1,111,At Risk
14341.0,2011-10-25 15:48:00,45,273,8,2182.28,1403,175.375,272.785,3,5,5,355,Others
14342.0,2011-11-18 13:21:00,21,188,4,668.5600000000001,347,86.75,167.14000000000001,4,4,3,443,Loyal
14344.0,2011-08-04 13:51:00,127,241,8,889.9300000000001,477,59.625,111.24125000000001,2,5,3,253,Others
14345.0,2011-11-01 09:51:00,39,0,1,108.97999999999999,50,50.0,108.97999999999999,3,1,1,311,Others
14346.0,2011-08-11 09:47:00,121,176,2,1021.58,605,302.5,510.79,2,3,4,234,Others
14348.0,2011-03-24 16:23:00,260,0,1,409.57,183,183.0,409.57,1,1,2,112,At Risk
14349.0,2011-11-29 15:39:00,10,0,1,133.5,86,86.0,133.5,5,1,1,511,New Customer
14350.0,2011-03-10 14:14:00,274,0,1,282.93,183,183.0,282.93,1,1,2,112,At Risk
14351.0,2011-06-28 11:56:00,165,0,1,51.0,12,12.0,51.0,2,1,1,211,At Risk
14352.0,2011-07-05 15:41:00,157,116,4,1078.96,538,134.5,269.74,2,4,4,244,Others
14353.0,2011-05-08 16:06:00,215,0,1,90.6,64,64.0,90.6,1,1,1,111,At Risk
14354.0,2011-12-04 11:32:00,6,24,2,163.62,210,105.0,81.81,5,3,1,531,New Customer
14355.0,2010-12-09 12:16:00,366,0,1,174.4,92,92.0,174.4,1,1,1,111,At Risk
14356.0,2011-09-21 09:18:00,80,1,2,701.23,277,138.5,350.615,2,3,3,233,Others
14357.0,2011-10-27 16:23:00,43,0,1,225.77,148,148.0,225.77,3,1,1,311,Others
14359.0,2011-11-20 13:17:00,19,68,3,912.18,371,123.66666666666667,304.06,4,3,3,433,Others
14360.0,2011-11-08 09:12:00,32,62,4,2128.23,1151,287.75,532.0575,4,4,5,445,Loyal
14362.0,2011-11-17 15:08:00,22,0,1,161.2,100,100.0,161.2,4,1,1,411,Others
14364.0,2011-08-23 11:01:00,109,102,8,3717.35,1967,245.875,464.66875,2,5,5,255,Others
14367.0,2011-12-01 13:19:00,8,267,16,9261.52,4438,277.375,578.845,5,5,5,555,Champion
14368.0,2011-01-24 09:52:00,320,0,1,155.0,36,36.0,155.0,1,1,1,111,At Risk
14371.0,2011-02-17 16:35:00,295,0,1,100.5,34,34.0,100.5,1,1,1,111,At Risk
14373.0,2010-12-16 15:40:00,358,0,1,76.55,17,17.0,76.55,1,1,1,111,At Risk
14375.0,2011-06-07 13:44:00,185,0,1,257.68,194,194.0,257.68,1,1,2,112,At Risk
14377.0,2011-06-01 13:32:00,191,70,2,617.05,219,109.5,308.525,1,3,3,133,Others
14379.0,2011-10-26 16:43:00,44,251,2,348.1,292,146.0,174.05,3,3,2,332,Others
14381.0,2011-10-18 17:10:00,52,0,1,202.68,146,146.0,202.68,3,1,1,311,Others
14382.0,2011-11-13 16:18:00,26,0,1,626.0699999999999,1237,1237.0,626.0699999999999,4,1,3,413,Others
14383.0,2011-11-01 15:53:00,38,125,3,1247.69,817,272.3333333333333,415.8966666666667,3,3,4,334,Others
14385.0,2011-11-30 15:36:00,9,14,3,202.11,159,53.0,67.37,5,3,1,531,New Customer
14386.0,2011-02-16 09:45:00,297,0,1,142.4,54,54.0,142.4,1,1,1,111,At Risk
14387.0,2011-11-07 12:29:00,33,76,3,1770.56,819,273.0,590.1866666666666,4,3,4,434,Big Spender
14388.0,2011-11-29 13:32:00,10,362,8,3212.84,1941,242.625,401.605,5,5,5,555,Champion
14389.0,2011-10-05 15:17:00,65,125,2,1043.46,729,364.5,521.73,3,3,4,334,Others
14390.0,2011-11-29 13:49:00,10,362,9,4652.82,2136,237.33333333333334,516.98,5,5,5,555,Champion
14393.0,2011-05-05 18:16:00,218,0,1,67.95,13,13.0,67.95,1,1,1,111,At Risk
14395.0,2011-12-07 14:34:00,2,369,9,3507.71,1693,188.11111111111111,389.74555555555554,5,5,5,555,Champion
14396.0,2011-10-05 16:09:00,65,306,2,487.99,225,112.5,243.995,3,3,2,332,Others
14397.0,2011-12-07 09:22:00,3,210,19,2612.96,1890,99.47368421052632,137.52421052631578,5,5,5,555,Champion
14400.0,2011-07-13 15:50:00,149,0,1,574.7,454,454.0,574.7,2,1,3,213,At Risk
14401.0,2011-12-05 13:30:00,4,355,13,4051.48,4507,346.6923076923077,311.6523076923077,5,5,5,555,Champion
14403.0,2011-08-01 12:57:00,130,116,4,1475.81,519,129.75,368.9525,2,4,4,244,Others
14404.0,2011-11-06 12:30:00,34,335,6,1474.32,839,139.83333333333334,245.72,3,5,4,354,Others
14406.0,2011-08-12 16:54:00,119,0,1,156.75,77,77.0,156.75,2,1,1,211,At Risk
14407.0,2011-08-24 14:02:00,107,169,6,2157.73,1415,235.83333333333334,359.62166666666667,2,5,5,255,Others
14408.0,2011-11-29 11:41:00,11,253,7,2606.53,1616,230.85714285714286,372.3614285714286,5,5,5,555,Champion
14409.0,2011-09-29 18:18:00,71,297,6,2059.4500000000003,1230,205.0,343.24166666666673,3,5,5,355,Others
14410.0,2011-09-08 15:08:00,92,213,9,1105.07,571,63.44444444444444,122.78555555555555,2,5,4,254,Others
14411.0,2011-02-02 10:56:00,311,0,1,1063.0,196,196.0,1063.0,1,1,4,114,At Risk
14412.0,2011-10-28 10:45:00,43,30,2,770.03,786,393.0,385.015,3,3,3,333,Others
14413.0,2010-12-12 13:37:00,362,0,1,122.7,68,68.0,122.7,1,1,1,111,At Risk
14414.0,2011-09-09 12:09:00,92,267,7,1496.98,2512,358.85714285714283,213.8542857142857,2,5,4,254,Others
14415.0,2011-12-08 14:38:00,1,359,13,5900.28,3011,231.6153846153846,453.86769230769227,5,5,5,555,Champion
14416.0,2011-11-17 15:22:00,22,20,2,490.22,326,163.0,245.11,4,3,3,433,Others
14418.0,2011-12-06 11:39:00,4,104,3,1937.25,1711,570.3333333333334,645.75,5,3,4,534,Big Spender
14419.0,2011-11-29 11:22:00,11,354,6,1058.06,487,81.16666666666667,176.34333333333333,5,5,4,554,Loyal
14420.0,2011-09-01 18:07:00,99,0,1,387.52,334,334.0,387.52,2,1,2,212,At Risk
14421.0,2011-10-13 13:24:00,57,154,2,813.11,365,182.5,406.555,3,3,3,333,Others
14422.0,2011-12-09 11:26:00,1,266,6,4263.64,2906,484.3333333333333,710.6066666666667,5,5,5,555,Champion
14423.0,2011-05-05 15:12:00,218,0,1,265.2,120,120.0,265.2,1,1,2,112,At Risk
14424.0,2011-11-22 11:48:00,18,0,1,322.08,48,48.0,322.08,4,1,2,412,Others
14426.0,2011-11-16 12:25:00,24,289,10,4481.67,2699,269.9,448.16700000000003,4,5,5,455,Loyal
14427.0,2011-10-20 14:23:00,50,13,2,363.34000000000003,228,114.0,181.67000000000002,3,3,2,332,Others
14428.0,2011-12-02 13:17:00,7,317,5,1244.83,436,87.2,248.96599999999998,5,4,4,544,Loyal
14431.0,2011-02-10 10:40:00,303,0,1,470.36,130,130.0,470.36,1,1,2,112,At Risk
14432.0,2011-11-30 08:04:00,10,79,6,2255.51,2070,345.0,375.91833333333335,5,5,5,555,Champion
14434.0,2011-11-18 08:56:00,22,50,6,1372.8,368,61.333333333333336,228.79999999999998,4,5,4,454,Loyal
14436.0,2011-09-02 10:13:00,99,0,1,89.06,129,129.0,89.06,2,1,1,211,At Risk
14437.0,2010-12-09 09:27:00,366,0,1,63.0,60,60.0,63.0,1,1,1,111,At Risk
14438.0,2011-02-06 14:56:00,306,0,1,131.9,82,82.0,131.9,1,1,1,111,At Risk
14439.0,2011-01-24 11:39:00,320,0,1,2661.24,526,526.0,2661.24,1,1,5,115,At Risk
14440.0,2011-12-01 15:42:00,8,357,5,2357.6800000000003,588,117.6,471.53600000000006,5,4,5,545,Loyal
14441.0,2011-12-09 09:07:00,1,254,4,1712.89,446,111.5,428.2225,5,4,4,544,Loyal
14442.0,2011-05-19 11:36:00,205,112,2,1589.82,482,241.0,794.91,1,3,4,134,Others
14443.0,2011-10-17 10:10:00,54,314,4,1420.2,938,234.5,355.05,3,4,4,344,Others
14446.0,2011-12-09 11:34:00,1,245,4,1039.58,933,233.25,259.895,5,4,4,544,Loyal
14447.0,2011-11-21 08:28:00,19,261,5,1163.23,571,114.2,232.64600000000002,4,4,4,444,Loyal
14448.0,2011-11-30 13:50:00,9,354,2,375.35,104,52.0,187.675,5,3,2,532,New Customer
14449.0,2011-11-21 12:06:00,19,353,4,907.1,757,189.25,226.775,4,4,3,443,Loyal
14450.0,2011-06-12 10:46:00,181,139,3,483.25,241,80.33333333333333,161.08333333333334,1,3,2,132,Others
14451.0,2011-10-10 13:38:00,60,134,2,662.59,389,194.5,331.295,3,3,3,333,Others
14452.0,2011-11-29 12:06:00,11,83,2,264.44,119,59.5,132.22,5,3,2,532,New Customer
14453.0,2011-06-02 14:15:00,190,0,1,119.93,49,49.0,119.93,1,1,1,111,At Risk
14456.0,2011-12-04 13:59:00,5,137,9,3062.4,2908,323.1111111111111,340.26666666666665,5,5,5,555,Champion
14457.0,2011-02-02 09:39:00,311,0,1,113.64,88,88.0,113.64,1,1,1,111,At Risk
14459.0,2011-07-07 13:35:00,155,0,1,1837.92,760,760.0,1837.92,2,1,4,214,At Risk
14460.0,2011-08-21 14:19:00,110,200,3,434.34,881,293.6666666666667,144.78,2,3,2,232,Others
14461.0,2011-07-14 17:11:00,148,113,3,2103.06,766,255.33333333333334,701.02,2,3,5,235,Others
14462.0,2011-10-04 15:55:00,66,273,11,2004.02,964,87.63636363636364,182.18363636363637,3,5,4,354,Others
14463.0,2011-09-02 15:20:00,98,107,3,529.62,179,59.666666666666664,176.54,2,3,3,233,Others
14465.0,2011-04-07 12:38:00,247,56,3,1058.6200000000001,405,135.0,352.8733333333334,1,3,4,134,Others
14466.0,2011-11-10 14:07:00,29,343,7,2272.4,1006,143.71428571428572,324.62857142857143,4,5,5,455,Loyal
14467.0,2011-11-22 12:48:00,18,295,4,598.76,278,69.5,149.69,4,4,3,443,Loyal
14470.0,2011-11-28 10:31:00,12,275,2,461.19,193,96.5,230.595,5,3,2,532,New Customer
14472.0,2011-08-28 11:01:00,104,251,8,1936.84,1160,145.0,242.105,2,5,4,254,Others
14473.0,2011-09-26 15:10:00,74,208,2,234.34000000000003,88,44.0,117.17000000000002,2,3,1,231,Others
14474.0,2011-10-24 13:26:00,46,0,1,547.66,140,140.0,547.66,3,1,3,313,Others
14475.0,2011-09-29 10:46:00,72,233,3,925.85,447,149.0,308.6166666666667,3,3,3,333,Others
14476.0,2011-03-27 15:39:00,257,0,1,215.7,132,132.0,215.7,1,1,1,111,At Risk
14477.0,2011-11-20 11:11:00,20,277,4,1309.6,720,180.0,327.4,4,4,4,444,Loyal
14479.0,2011-03-31 09:07:00,254,111,2,316.25,117,58.5,158.125,1,3,2,132,Others
14480.0,2011-11-28 16:35:00,11,0,1,279.05,143,143.0,279.05,5,1,2,512,New Customer
14481.0,2011-06-28 10:38:00,165,122,2,636.51,489,244.5,318.255,2,3,3,233,Others
14482.0,2011-11-21 13:14:00,18,220,6,2068.15,1646,274.3333333333333,344.69166666666666,4,5,5,455,Loyal
14483.0,2011-03-03 10:26:00,282,0,1,137.1,97,97.0,137.1,1,1,1,111,At Risk
14484.0,2011-10-20 14:11:00,50,0,1,321.92,210,210.0,321.92,3,1,2,312,Others
14485.0,2011-11-01 12:25:00,39,0,1,165.75,71,71.0,165.75,3,1,1,311,Others
14487.0,2011-11-13 12:17:00,27,341,6,1196.33,735,122.5,199.38833333333332,4,5,4,454,Loyal
14488.0,2011-10-03 09:30:00,68,0,1,1064.28,799,799.0,1064.28,3,1,4,314,Others
14489.0,2011-05-16 14:51:00,207,0,1,463.38,299,299.0,463.38,1,1,2,112,At Risk
14491.0,2011-06-17 15:22:00,175,197,2,340.93,139,69.5,170.465,2,3,2,232,Others
14493.0,2011-12-02 16:14:00,7,147,5,2383.2400000000002,1285,257.0,476.648,5,4,5,545,Loyal
14494.0,2011-11-14 09:21:00,26,0,1,139.56,92,92.0,139.56,4,1,1,411,Others
14495.0,2011-10-20 12:28:00,51,70,2,123.8,62,31.0,61.9,3,3,1,331,Others
14496.0,2011-02-01 09:01:00,312,61,2,538.8100000000001,159,79.5,269.40500000000003,1,3,3,133,Others
14497.0,2011-02-03 17:01:00,309,0,1,475.37,235,235.0,475.37,1,1,2,112,At Risk
14498.0,2011-10-28 12:09:00,43,319,5,1957.32,1098,219.6,391.464,3,4,4,344,Others
14499.0,2011-11-13 13:01:00,26,252,3,815.32,501,167.0,271.77333333333337,4,3,3,433,Others
14500.0,2011-09-12 16:45:00,88,101,3,356.85,117,39.0,118.95,2,3,2,232,Others
14501.0,2011-06-09 12:02:00,184,136,2,251.21,161,80.5,125.605,1,3,2,132,Others
14502.0,2011-11-20 11:50:00,20,293,11,2470.67,1498,136.1818181818182,224.60636363636365,4,5,5,455,Loyal
14503.0,2011-12-06 13:30:00,3,175,6,3543.26,2004,334.0,590.5433333333334,5,5,5,555,Champion
14504.0,2011-10-23 16:00:00,47,231,4,673.26,308,77.0,168.315,3,4,3,343,Others
14505.0,2011-11-22 15:45:00,17,344,8,5905.64,2759,344.875,738.205,4,5,5,455,Loyal
14506.0,2011-11-22 13:02:00,17,351,5,2012.17,730,146.0,402.434,4,4,4,444,Loyal
14507.0,2011-11-16 12:21:00,24,252,6,1383.18,600,100.0,230.53,4,5,4,454,Loyal
14508.0,2011-11-17 19:48:00,22,67,2,276.42,131,65.5,138.21,4,3,2,432,Others
14511.0,2011-11-28 17:05:00,11,122,5,1314.81,784,156.8,262.962,5,4,4,544,Loyal
14512.0,2011-06-05 12:39:00,188,44,2,275.28,122,61.0,137.64,1,3,2,132,Others
14513.0,2011-08-31 11:25:00,101,188,3,455.59000000000003,361,120.33333333333333,151.86333333333334,2,3,2,232,Others
14514.0,2011-10-09 16:05:00,61,270,3,1055.35,589,196.33333333333334,351.7833333333333,3,3,4,334,Others
14515.0,2011-11-22 11:37:00,18,200,6,2102.09,1134,189.0,350.34833333333336,4,5,5,455,Loyal
14517.0,2011-11-06 14:20:00,33,108,2,330.45,91,45.5,165.225,4,3,2,432,Others
14518.0,2011-10-06 14:43:00,64,0,1,174.37,278,278.0,174.37,3,1,1,311,Others
14520.0,2011-12-08 09:46:00,2,289,2,270.6,146,73.0,135.3,5,3,2,532,New Customer
14522.0,2011-11-15 13:24:00,24,173,4,974.54,525,131.25,243.635,4,4,4,444,Loyal
14523.0,2011-08-23 13:13:00,108,0,1,241.09,251,251.0,241.09,2,1,1,211,At Risk
14524.0,2011-11-08 12:29:00,32,329,9,1867.68,676,75.11111111111111,207.52,4,5,4,454,Loyal
14525.0,2011-11-20 11:37:00,20,341,9,4332.2,2696,299.55555555555554,481.35555555555555,4,5,5,455,Loyal
14527.0,2011-12-07 12:19:00,3,366,55,8508.82,2089,37.981818181818184,154.7058181818182,5,5,5,555,Champion
14528.0,2011-11-02 17:09:00,37,0,1,364.21999999999997,278,278.0,364.21999999999997,3,1,2,312,Others
14529.0,2011-10-10 15:27:00,60,50,3,620.04,348,116.0,206.67999999999998,3,3,3,333,Others
14530.0,2011-11-14 10:38:00,26,270,6,2925.91,1410,235.0,487.65166666666664,4,5,5,455,Loyal
14532.0,2011-04-17 13:05:00,236,115,4,932.85,284,71.0,233.2125,1,4,3,143,Others
14533.0,2011-11-15 12:05:00,25,328,7,1949.72,4019,574.1428571428571,278.5314285714286,4,5,4,454,Loyal
14534.0,2011-12-07 12:19:00,3,315,18,4447.05,2047,113.72222222222223,247.05833333333334,5,5,5,555,Champion
14535.0,2011-10-10 15:39:00,60,188,3,2864.19,1831,610.3333333333334,954.73,3,3,5,335,Others
14536.0,2011-03-25 12:21:00,260,0,1,171.8,40,40.0,171.8,1,1,1,111,At Risk
14537.0,2011-10-13 10:54:00,58,0,1,355.56,120,120.0,355.56,3,1,2,312,Others
14538.0,2011-10-06 10:31:00,65,191,2,388.25,155,77.5,194.125,3,3,2,332,Others
14539.0,2011-11-24 09:50:00,16,28,2,537.48,428,214.0,268.74,4,3,3,433,Others
14540.0,2011-11-30 10:15:00,10,299,3,996.26,421,140.33333333333334,332.08666666666664,5,3,4,534,Big Spender
14541.0,2011-10-12 10:08:00,59,260,8,1461.65,647,80.875,182.70625,3,5,4,354,Others
14542.0,2011-06-07 08:19:00,186,0,1,103.25,19,19.0,103.25,1,1,1,111,At Risk
14543.0,2011-11-11 12:45:00,29,336,16,3630.33,679,42.4375,226.895625,4,5,5,455,Loyal
14544.0,2011-11-15 15:06:00,24,337,2,2024.45,1543,771.5,1012.225,4,3,4,434,Big Spender
14546.0,2011-12-04 13:00:00,5,243,5,2578.09,1317,263.4,515.618,5,4,5,545,Loyal
14547.0,2011-12-06 11:06:00,4,50,8,4007.54,2668,333.5,500.9425,5,5,5,555,Champion
14548.0,2011-07-12 12:19:00,151,167,2,652.8,256,128.0,326.4,2,3,3,233,Others
14549.0,2011-02-01 13:47:00,311,0,1,289.24,136,136.0,289.24,1,1,2,112,At Risk
14550.0,2011-11-29 12:12:00,11,33,2,765.62,394,197.0,382.81,5,3,3,533,New Customer
14551.0,2011-11-21 13:36:00,18,185,2,186.23,106,53.0,93.115,4,3,1,431,Others
14552.0,2011-07-11 12:49:00,152,0,1,165.07,91,91.0,165.07,2,1,1,211,At Risk
14553.0,2011-11-20 13:20:00,19,319,5,859.27,493,98.6,171.85399999999998,4,4,3,443,Loyal
14554.0,2011-11-29 16:44:00,10,42,4,2381.04,1478,369.5,595.26,5,4,5,545,Loyal
14555.0,2011-10-13 16:24:00,57,244,2,324.14,130,65.0,162.07,3,3,2,332,Others
14557.0,2011-09-15 15:48:00,85,0,1,788.38,510,510.0,788.38,2,1,3,213,At Risk
14560.0,2011-12-02 15:22:00,7,350,22,2237.77,1260,57.27272727272727,101.71681818181818,5,5,5,555,Champion
14561.0,2011-09-25 12:39:00,76,108,3,1080.76,1014,338.0,360.25333333333333,2,3,4,234,Others
14562.0,2011-12-06 11:05:00,4,300,18,5074.77,1834,101.88888888888889,281.9316666666667,5,5,5,555,Champion
14565.0,2011-09-05 09:07:00,96,265,4,3099.12,1540,385.0,774.78,2,4,5,245,Others
14566.0,2011-08-21 11:05:00,111,0,1,1432.0,800,800.0,1432.0,2,1,4,214,At Risk
14567.0,2011-10-14 10:21:00,57,73,2,1530.3600000000001,412,206.0,765.1800000000001,3,3,4,334,Others
14569.0,2011-12-08 14:58:00,1,0,1,227.39,79,79.0,227.39,5,1,1,511,New Customer
14570.0,2011-03-04 10:58:00,281,0,2,218.06,95,47.5,109.03,1,3,1,131,Others
14572.0,2011-12-06 14:40:00,3,320,7,2832.84,1428,204.0,404.6914285714286,5,5,5,555,Champion
14573.0,2011-06-13 11:15:00,180,192,9,1653.42,544,60.44444444444444,183.71333333333334,1,5,4,154,Others
14576.0,2010-12-02 17:51:00,372,0,1,35.400000000000006,12,12.0,35.400000000000006,1,1,1,111,At Risk
14577.0,2011-11-27 12:47:00,13,350,4,859.71,353,88.25,214.9275,5,4,3,543,Loyal
14578.0,2011-12-06 17:18:00,3,0,1,168.63,240,240.0,168.63,5,1,1,511,New Customer
14581.0,2011-11-23 12:39:00,17,0,1,138.6,217,217.0,138.6,4,1,1,411,Others
14582.0,2011-10-30 11:56:00,41,0,1,114.11,73,73.0,114.11,3,1,1,311,Others
14583.0,2011-12-04 12:32:00,6,200,5,1052.55,792,158.4,210.51,5,4,4,544,Loyal
14584.0,2011-06-23 18:33:00,169,29,4,1042.26,383,95.75,260.565,2,4,4,244,Others
14585.0,2011-10-20 14:33:00,50,0,1,157.05,91,91.0,157.05,3,1,1,311,Others
14586.0,2011-03-08 10:04:00,277,0,1,237.36,444,444.0,237.36,1,1,1,111,At Risk
14587.0,2011-11-21 11:34:00,19,312,9,1601.14,761,84.55555555555556,177.90444444444447,4,5,4,454,Loyal
14589.0,2010-12-03 11:42:00,372,0,1,39.75,5,5.0,39.75,1,1,1,111,At Risk
14591.0,2011-11-24 13:57:00,15,197,4,1447.14,1297,324.25,361.785,4,4,4,444,Loyal
14592.0,2011-11-04 16:35:00,35,28,3,570.46,415,138.33333333333334,190.15333333333334,3,3,3,333,Others
14593.0,2011-11-18 12:48:00,22,177,3,617.99,332,110.66666666666667,205.99666666666667,4,3,3,433,Others
14594.0,2011-12-02 13:28:00,7,365,2,379.83,185,92.5,189.915,5,3,2,532,New Customer
14595.0,2011-11-20 12:12:00,20,293,6,1740.6,978,163.0,290.09999999999997,4,5,4,454,Loyal
14597.0,2011-11-28 13:13:00,11,180,2,883.15,577,288.5,441.575,5,3,3,533,New Customer
14598.0,2011-10-26 13:19:00,44,0,1,221.97,189,189.0,221.97,3,1,1,311,Others
14600.0,2011-02-07 09:48:00,306,0,1,393.33000000000004,125,125.0,393.33000000000004,1,1,2,112,At Risk
14601.0,2011-11-29 09:48:00,11,0,1,213.96,168,168.0,213.96,5,1,1,511,New Customer
14603.0,2011-03-10 10:27:00,275,0,1,660.0,400,400.0,660.0,1,1,3,113,At Risk
14606.0,2011-12-08 19:28:00,1,372,93,12156.65,6224,66.9247311827957,130.71666666666667,5,5,5,555,Champion
14607.0,2011-11-24 10:35:00,16,245,14,16569.5,11766,840.4285714285714,1183.5357142857142,4,5,5,455,Loyal
14608.0,2011-12-05 16:52:00,4,358,4,1785.15,437,109.25,446.2875,5,4,4,544,Loyal
14609.0,2011-09-28 12:54:00,72,224,4,601.56,7026,1756.5,150.39,3,4,3,343,Others
14616.0,2011-04-11 09:54:00,243,74,3,406.08000000000004,104,34.666666666666664,135.36,1,3,2,132,Others
14618.0,2011-11-30 13:45:00,9,328,3,553.44,264,88.0,184.48000000000002,5,3,3,533,New Customer
14619.0,2011-04-08 07:37:00,246,0,1,394.44,152,152.0,394.44,1,1,2,112,At Risk
14620.0,2011-05-18 11:58:00,206,78,2,412.78000000000003,214,107.0,206.39000000000001,1,3,2,132,Others
14621.0,2011-12-08 16:22:00,1,357,5,1788.3600000000001,993,198.6,357.672,5,4,4,544,Loyal
